,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_tranflag,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_facility,st_j,st_jerr,st_jlim,st_h,st_herr,st_hlim,dec_str_deg
3879,K2-230,b,K2-230 b,Transit,0,1,2.86041,0.00061,-0.00061,0.0,0.0409,0.0003,-0.0002,0.0,,,,0.0,,,,0.0,,,,0.0,,0.175,0.016,-0.013999999999999999,0.0,,,,0.0,0,0,1,12h45m27.17s,191.363205,-06d34m34.0s,-6.576109,548.9,14.3,-13.5,0.0,549.02,14.28,-14.28,0.0,12.707,0.02,0.0,12.575,,0.0,5945.0,23.0,-25.0,0.0,1.11,0.02,-0.02,0.0,1.39,0.04,-0.04,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457582.5918,0.0093,-0.0091,0.0,0.39,0.31,-0.26,0.0,K2,11.575,0.026000000000000002,0.0,11.322000000000001,0.027000000000000003,0.0,-5.423888888888889
3885,K2-239,b,K2-239 b,Transit,0,3,5.24,0.001,-0.001,0.0,0.0441,0.0008,-0.0008,0.0,,,,0.0,88.99,0.68,-0.87,0.0,,,,0.0,,0.098,0.009000000000000001,-0.009000000000000001,0.0,,,,0.0,0,0,1,10h42m22.63s,160.594299,+04d26m28.9s,4.441349,49.0,3.0,-3.0,0.0,31.11,0.08,-0.08,0.0,14.549000000000001,0.04,0.0,13.437000000000001,,0.0,3420.0,18.0,-18.0,0.0,0.4,0.01,-0.01,0.0,0.36,0.01,-0.01,0.0,2018-06-21,1,,,,,0.0611,0.0067,-0.013,0.0,2457908.191,,,0.0,0.44,0.33,-0.29,0.0,K2,10.780999999999999,0.026000000000000002,0.0,10.192,0.021,0.0,4.441361111111111
3886,K2-239,c,K2-239 c,Transit,0,3,7.775,0.001,-0.001,0.0,0.0576,0.0009,-0.0009,0.0,,,,0.0,88.77,0.7,-0.57,0.0,,,,0.0,,0.08900000000000001,0.009000000000000001,-0.009000000000000001,0.0,,,,0.0,0,0,1,10h42m22.63s,160.594299,+04d26m28.9s,4.441349,49.0,3.0,-3.0,0.0,31.11,0.08,-0.08,0.0,14.549000000000001,0.04,0.0,13.437000000000001,,0.0,3420.0,18.0,-18.0,0.0,0.4,0.01,-0.01,0.0,0.36,0.01,-0.01,0.0,2018-06-21,1,,,,,0.052,0.013,-0.027,0.0,2457916.86,,,0.0,0.73,0.24,-0.39,0.0,K2,10.780999999999999,0.026000000000000002,0.0,10.192,0.021,0.0,4.441361111111111
3887,K2-239,d,K2-239 d,Transit,0,3,10.115,0.001,-0.001,0.0,0.0685,0.0012,-0.0012,0.0,,,,0.0,89.43,0.38,-0.45,0.0,,,,0.0,,0.098,0.009000000000000001,-0.009000000000000001,0.0,,,,0.0,0,0,1,10h42m22.63s,160.594299,+04d26m28.9s,4.441349,49.0,3.0,-3.0,0.0,31.11,0.08,-0.08,0.0,14.549000000000001,0.04,0.0,13.437000000000001,,0.0,3420.0,18.0,-18.0,0.0,0.4,0.01,-0.01,0.0,0.36,0.01,-0.01,0.0,2018-06-21,1,,,,,0.0766,0.0058,-0.0073,0.0,2457908.381,,,0.0,0.39,0.25,-0.25,0.0,K2,10.780999999999999,0.026000000000000002,0.0,10.192,0.021,0.0,4.441361111111111
3888,K2-240,b,K2-240 b,Transit,0,2,6.034,0.001,-0.001,0.0,0.0513,0.0009,-0.0009,0.0,,,,0.0,89.26,0.51,-0.64,0.0,,,,0.0,,0.17800000000000002,0.018000000000000002,-0.009000000000000001,0.0,,,,0.0,0,0,1,15h11m23.91s,227.849609,-17d52m30.8s,-17.875217000000003,70.0,3.0,-3.0,0.0,73.06,0.52,-0.52,0.0,13.392000000000001,0.01,0.0,12.620999999999999,,0.0,3810.0,17.0,-17.0,0.0,0.58,0.01,-0.01,0.0,0.54,0.01,-0.01,0.0,2018-06-21,1,,,,,0.0897,0.0046,-0.0038,0.0,2457996.825,,,0.0,0.28,0.2,-0.19,0.0,K2,10.394,0.027000000000000003,0.0,9.745,0.024,0.0,-16.124777777777776
3889,K2-240,c,K2-240 c,Transit,0,2,20.523,0.001,-0.001,0.0,0.1159,0.002,-0.002,0.0,,,,0.0,89.66,0.22,-0.26,0.0,,,,0.0,,0.161,0.027000000000000003,-0.009000000000000001,0.0,,,,0.0,0,0,1,15h11m23.91s,227.849609,-17d52m30.8s,-17.875217000000003,70.0,3.0,-3.0,0.0,73.06,0.52,-0.52,0.0,13.392000000000001,0.01,0.0,12.620999999999999,,0.0,3810.0,17.0,-17.0,0.0,0.58,0.01,-0.01,0.0,0.54,0.01,-0.01,0.0,2018-06-21,1,,,,,0.133,0.011,-0.01,0.0,2458005.722,,,0.0,0.29,0.18,-0.19,0.0,K2,10.394,0.027000000000000003,0.0,9.745,0.024,0.0,-16.124777777777776
3892,WASP-174,b,WASP-174 b,Transit,0,1,4.2337,3e-06,-3e-06,0.0,0.0559,0.0009,-0.0009,0.0,,,,0.0,84.2,0.5,-0.5,0.0,1.3,,,1.0,Mass,1.3,0.5,-0.5,0.0,,,,0.0,0,0,0,13h03m10.56s,195.794006,-41d23m05.4s,-41.384838,414.69,10.27,-10.27,0.0,414.69,10.27,-10.27,0.0,,,,11.683,,0.0,6400.0,100.0,-100.0,0.0,1.3,0.06,-0.06,0.0,1.31,0.08,-0.08,0.0,2018-08-23,1,413.179,,,1.0,0.085,0.002,-0.002,0.0,2457465.9336,0.0004,-0.0004,0.0,0.94,0.03,-0.03,0.0,SuperWASP-South,10.845,0.025,0.0,10.599,0.022000000000000002,0.0,-40.61516666666667
3910,HATS-70,b,HATS-70 b,Transit,0,1,1.8882378,1.5e-06,-1.5e-06,0.0,0.03632,0.00074,-0.0008699999999999999,0.0,0.18,,,1.0,86.7,1.6,-1.9,0.0,12.9,1.8,-1.6,0.0,Mass,1.3840000000000001,0.079,-0.07400000000000001,0.0,6.64,1.6,-1.3,0.0,0,0,0,07h16m25.08s,109.1045,-31d14m39.86s,-31.244406,1307.0,60.0,-62.0,0.0,1519.95,70.65,-70.65,0.0,12.574000000000002,0.027999999999999997,0.0,12.585999999999999,,0.0,7930.0,630.0,-820.0,0.0,1.78,0.12,-0.12,0.0,1.88,0.06,-0.07,0.0,2019-02-14,1,4100.007,572.094,-508.528,0.0,0.151,0.0049,-0.0048,0.0,2456911.87486,0.0008,-0.00088,0.0,0.24,0.13,-0.11,0.0,HATSouth,12.139000000000001,0.019,0.0,12.106,0.023,0.0,-30.755594444444444
3911,GJ 143,b,GJ 143 b,Transit,0,2,35.61253,0.0006,-0.00062,0.0,0.1915,0.0058,-0.0063,0.0,0.188,0.076,-0.078,0.0,89.33,0.15,-0.11,0.0,0.07142000000000001,0.00692,-0.00598,0.0,Mass,0.233,0.015,-0.013999999999999999,0.0,7.0,1.6,-1.3,0.0,0,0,0,03h26m59.22s,51.746769,-63d29m56.8s,-63.4991,16.33,0.01,-0.01,0.0,16.33,0.01,-0.01,0.0,7.87,,0.0,7.678999999999999,,0.0,4640.0,100.0,-100.0,0.0,0.73,0.07,-0.07,0.0,0.69,0.03,-0.03,0.0,2019-04-25,1,22.7,2.2,-1.9,0.0,0.1345833,0.0017082999999999998,-0.0015833,0.0,2458385.92502,0.00054,-0.00055,0.0,0.587,0.097,-0.15,0.0,Transiting Exoplanet Survey Satellite (TESS),6.081,0.02,0.0,5.524,0.031,0.0,-62.50088888888889
3912,HD 23472,b,HD 23472 b,Transit,0,2,17.667,0.142,-0.095,0.0,0.121,0.001,-0.001,0.0,0.0,,,0.0,,,,0.0,0.05637999999999999,0.0044399999999999995,-0.04405,0.0,Mass,,,,0.0,,,,0.0,0,0,0,03h41m50.40s,55.459988,-62d46m01.5s,-62.767075,39.08,0.04,-0.04,0.0,39.08,0.04,-0.04,0.0,9.724,0.03,0.0,9.385,,0.0,,,,0.0,0.75,0.04,-0.03,0.0,0.73,0.01,-0.01,0.0,2019-02-14,1,17.92,1.41,-14.0,0.0,,,,0.0,,,,0.0,,,,0.0,Transiting Exoplanet Survey Satellite (TESS),7.865,0.024,0.0,7.347,0.028999999999999998,0.0,-61.23291666666667
3913,HD 23472,c,HD 23472 c,Transit,0,2,29.625,0.224,-0.171,0.0,0.17,0.001,-0.001,0.0,0.0,,,0.0,,,,0.0,0.05405,0.00337,-0.04333,0.0,Mass,,,,0.0,,,,0.0,0,0,0,03h41m50.40s,55.459988,-62d46m01.5s,-62.767075,39.08,0.04,-0.04,0.0,39.08,0.04,-0.04,0.0,9.724,0.03,0.0,9.385,,0.0,,,,0.0,0.75,0.04,-0.03,0.0,0.73,0.01,-0.01,0.0,2019-02-14,1,17.18,1.07,-13.77,0.0,,,,0.0,,,,0.0,,,,0.0,Transiting Exoplanet Survey Satellite (TESS),7.865,0.024,0.0,7.347,0.028999999999999998,0.0,-61.23291666666667
3923,HD 39091,c,pi Men c,Transit,0,2,6.2679,0.00046,-0.00046,0.0,0.06838999999999999,0.0005,-0.0005,0.0,0.0,,,0.0,87.456,0.085,-0.076,0.0,0.01517,0.00264,-0.00271,0.0,Mass,0.182,0.004,-0.004,0.0,2.97,0.57,-0.55,0.0,0,0,0,05h37m09.89s,84.291214,-80d28m08.8s,-80.469124,18.28,0.02,-0.02,0.0,18.28,0.02,-0.02,0.0,5.67,,0.0,5.4910000000000005,,0.0,6037.0,45.0,-45.0,0.0,1.09,0.04,-0.04,0.0,1.1,0.02,-0.02,0.0,2018-11-15,1,4.82,0.84,-0.86,0.0,0.12304169999999999,0.0019582999999999996,-0.0019582999999999996,0.0,2458325.504,0.0012,-0.00074,0.0,0.59,0.018,-0.02,0.0,Transiting Exoplanet Survey Satellite (TESS),4.869,0.272,0.0,4.4239999999999995,0.226,0.0,-79.53088888888888
3925,K2-233,c,K2-233 c,Transit,0,3,7.06142,0.00084,-0.00084,0.0,0.06687,0.00088,-0.0009,0.0,0.0,,,0.0,88.95,0.61,-0.47,0.0,,,,0.0,,0.11900000000000001,0.006999999999999999,-0.006999999999999999,0.0,,,,0.0,0,0,1,15h21m55.20s,230.47997999999998,-20d13m54.1s,-20.231684,67.64,0.28,-0.28,0.0,67.64,0.28,-0.28,0.0,10.725999999999999,0.019,0.0,10.419,,0.0,4950.0,100.0,-100.0,0.0,0.8,0.03,-0.03,0.0,0.74,0.03,-0.03,0.0,2018-04-26,1,,,,0.0,0.11041669999999999,0.0054167,-0.00625,0.0,2457996.3522,0.0056,-0.0057,0.0,0.36,0.15,-0.21,0.0,K2,8.968,0.02,0.0,8.501,0.026000000000000002,0.0,-19.768305555555557
3926,K2-233,d,K2-233 d,Transit,0,3,24.3662,0.0021,-0.0021,0.0,0.1527,0.002,-0.0021,0.0,0.0,,,0.0,89.35,0.12,-0.11,0.0,,,,0.0,,0.23600000000000002,0.01,-0.01,0.0,,,,0.0,0,0,1,15h21m55.20s,230.47997999999998,-20d13m54.1s,-20.231684,67.64,0.28,-0.28,0.0,67.64,0.28,-0.28,0.0,10.725999999999999,0.019,0.0,10.419,,0.0,4950.0,100.0,-100.0,0.0,0.8,0.03,-0.03,0.0,0.74,0.03,-0.03,0.0,2018-04-26,1,,,,0.0,0.15866670000000002,0.0037083,-0.0036667,0.0,2458005.5801,0.0025,-0.0024,0.0,0.5,0.065,-0.079,0.0,K2,8.968,0.02,0.0,8.501,0.026000000000000002,0.0,-19.768305555555557
3930,K2-233,b,K2-233 b,Transit,0,3,2.46746,0.00014,-0.00014,0.0,0.03317,0.00044,-0.00045,0.0,0.0,,,0.0,88.79,0.82,-0.94,0.0,,,,0.0,,0.125,0.006,-0.005,0.0,,,,0.0,0,0,1,15h21m55.20s,230.47997999999998,-20d13m54.1s,-20.231684,67.64,0.28,-0.28,0.0,67.64,0.28,-0.28,0.0,10.725999999999999,0.019,0.0,10.419,,0.0,4950.0,100.0,-100.0,0.0,0.8,0.03,-0.03,0.0,0.74,0.03,-0.03,0.0,2018-04-26,1,,,,0.0,0.0820417,0.0025833,-0.002625,0.0,2457991.691,0.0026,-0.0025,0.0,0.2,0.15,-0.14,0.0,K2,8.968,0.02,0.0,8.501,0.026000000000000002,0.0,-19.768305555555557
3937,HATS-47,b,HATS-47 b,Transit,0,1,3.9228038,2.2e-06,-2.2e-06,0.0,0.04269,0.00033,-0.00025,0.0,0.088,,,1.0,87.08,0.061,-0.061,0.0,0.369,0.031,-0.021,0.0,Mass,1.117,0.013999999999999999,-0.013999999999999999,0.0,0.331,0.027,-0.027,0.0,0,0,0,19h09m56.2504s,287.484377,-49d39m53.868s,-49.664963,301.7,1.9,-1.9,0.0,303.23,3.84,-3.84,0.0,14.829,0.01,0.0,14.4,,0.0,4512.0,19.0,-19.0,0.0,0.67,0.02,-0.01,0.0,0.66,0.01,-0.01,0.0,2020-02-27,1,117.27927,9.852730000000001,-6.67443,0.0,0.08342999999999999,0.0008900000000000001,-0.0008900000000000001,0.0,2457365.3580400003,0.00029,-0.00029,0.0,0.7127,0.0096,-0.0096,0.0,HATSouth,12.652999999999999,0.02,0.0,12.026,0.021,0.0,-48.33503666666667
3938,HATS-48 A,b,HATS-48 A b,Transit,0,1,3.1316666,3.7e-06,-3.7e-06,0.0,0.037689999999999994,0.00011,-0.00011,0.0,0.162,,,1.0,89.58,0.18,-0.18,0.0,0.243,0.022,-0.03,0.0,Mass,0.8,0.015,-0.015,0.0,0.589,0.067,-0.067,0.0,0,0,0,19h14m41.2748s,288.67197799999997,-59d34m45.7571s,-59.579377,265.4,1.7,-1.7,0.0,265.62,1.67,-1.67,0.0,14.35,0.11,0.0,13.895,,0.0,4546.0,23.0,-18.0,0.0,0.73,0.01,-0.01,0.0,0.72,0.0,-0.0,0.0,2020-02-27,1,77.23269,6.992260000000001,-9.5349,0.0,0.09774,0.0005,-0.0005,0.0,2457100.55022,0.00045,-0.00045,0.0,0.083,0.039,-0.035,0.0,HATSouth,12.16,0.021,0.0,11.591,0.025,0.0,-58.42062302777777
3939,HATS-49,b,HATS-49 b,Transit,0,1,4.1480467,3.7e-06,-3.7e-06,0.0,0.04515,0.00016,-0.00016,0.0,0.071,,,1.0,88.27,0.16,-0.11,0.0,0.353,0.038,-0.027,0.0,Mass,0.765,0.013000000000000001,-0.013000000000000001,0.0,0.986,0.094,-0.094,0.0,0,0,0,00h26m27.1829s,6.613262,-56d20m39.5352s,-56.344315,324.6,2.2,-2.2,0.0,327.47,2.4,-2.4,0.0,14.998,0.04,0.0,14.545,,0.0,4405.0,15.0,-15.0,0.0,0.71,0.01,-0.01,0.0,0.7,0.01,-0.01,0.0,2020-02-27,1,112.19398999999999,12.077539999999999,-8.58141,0.0,0.09775,0.00095,-0.00095,0.0,2457105.1648,0.00054,-0.00054,0.0,0.42,0.025,-0.035,0.0,HATSouth,12.692,0.021,0.0,12.105,0.023,0.0,-55.655684666666666
3940,HATS-72,b,HATS-72 b,Transit,0,1,7.3279474,1.6e-06,-1.6e-06,0.0,0.06651699999999999,8.499999999999999e-05,-8.499999999999999e-05,0.0,0.013,,,1.0,89.56,0.07,-0.05,0.0,0.1254,0.0039,-0.0039,0.0,Mass,0.722,0.003,-0.003,0.0,0.411,0.015,-0.01,0.0,0,0,0,22h36m06.3190s,339.026329,-16d59m59.7882s,-16.999941,127.66,0.52,-0.52,0.0,128.06,0.61,-0.61,0.0,12.469000000000001,0.01,0.0,12.073,,0.0,4656.1,8.9,-8.9,0.0,0.73,0.0,-0.0,0.0,0.72,0.0,-0.0,0.0,2020-02-27,1,39.85588,1.2395399999999999,-1.2395399999999999,0.0,0.12853,0.0003,-0.0003,0.0,2458087.64782,7.5e-05,-7.5e-05,0.0,0.153,0.017,-0.023,0.0,HATSouth,10.424000000000001,0.019,0.0,9.907,0.024,0.0,-15.000058833333334
3943,WASP-190,b,WASP-190 b,Transit,0,1,5.367753,4e-06,-4e-06,0.0,0.0663,0.0008,-0.0008,0.0,0.0,,,0.0,87.1,0.7,-0.7,0.0,1.0,0.1,-0.1,0.0,Mass,1.15,0.09,-0.09,0.0,,,,0.0,0,0,0,00h30m50.233s,7.7093039999999995,-40d34m24.36s,-40.573433,550.76,10.19,-10.19,0.0,550.76,10.19,-10.19,0.0,,,,11.633,,0.0,6400.0,100.0,-100.0,0.0,1.35,0.05,-0.05,0.0,1.6,0.1,-0.1,0.0,2019-03-05,1,317.83,31.783,-31.783,0.0,0.186,0.002,-0.002,0.0,2457799.1256,0.0007,-0.0007,0.0,0.45,0.09,-0.09,0.0,WASP-South,,,,,,,-39.426566666666666
3944,GJ 143,c,HD 21749 c,Transit,0,2,7.78993,0.00051,-0.00044,0.0,0.0695,0.0021,-0.0023,0.0,,,,0.0,88.9,0.5,-0.37,0.0,0.011640000000000001,,,1.0,Mass,0.08,0.006,-0.005,0.0,31.93,,,1.0,0,0,0,03h26m59.22s,51.746769,-63d29m56.8s,-63.4991,16.33,0.01,-0.01,0.0,16.33,0.01,-0.01,0.0,7.87,,0.0,7.678999999999999,,0.0,4640.0,100.0,-100.0,0.0,0.73,0.07,-0.07,0.0,0.69,0.03,-0.03,0.0,2019-04-25,1,3.7,,,1.0,0.10479169999999999,0.0032083,-0.0035832999999999998,0.0,2458371.2287,0.0016,-0.0015,0.0,0.42,0.11,-0.18,0.0,Transiting Exoplanet Survey Satellite (TESS),6.081,0.02,0.0,5.524,0.031,0.0,-62.50088888888889
3950,TOI-270,b,TOI-270 b,Transit,0,3,3.36008,6.5e-05,-7e-05,0.0,0.0306,0.0033,-0.0057,0.0,0.0,,,0.0,88.65,0.85,-1.4,0.0,,,,0.0,,0.111,0.008,-0.006999999999999999,0.0,,,,0.0,0,0,0,04h33m39.72s,68.4155,-51d57m22.44s,-51.956233000000005,22.45,0.02,-0.02,0.0,22.49,0.01,-0.01,0.0,12.62,0.03,0.0,11.630999999999998,,0.0,3386.0,137.0,-131.0,0.0,0.4,0.02,-0.02,0.0,0.38,0.02,-0.02,0.0,2019-08-01,1,,,,0.0,0.057791699999999994,0.0016667000000000001,-0.0014167,0.0,2458461.01464,0.00084,-0.00093,0.0,0.41,0.26,-0.26,0.0,Transiting Exoplanet Survey Satellite (TESS),9.099,0.027000000000000003,0.0,8.531,0.071,0.0,-50.04376666666666
3952,HATS-43,b,HATS-43 b,Transit,0,1,4.3888497,5.9e-06,-5.9e-06,0.0,0.04944,0.00045999999999999996,-0.00045999999999999996,0.0,0.173,0.089,-0.089,0.0,89.24,0.29,-0.41,0.0,0.261,0.054,-0.054,0.0,Mass,1.18,0.05,-0.05,0.0,0.191,0.054,-0.038,0.0,0,0,0,05h22m09.16s,80.53817,-30d58m15.0s,-30.970833000000002,341.0,17.0,-17.0,0.0,366.1,2.28,-2.28,0.0,13.593,0.03,0.0,13.401,,0.0,5099.0,61.0,-61.0,0.0,0.84,0.02,-0.02,0.0,0.81,0.03,-0.03,0.0,2018-05-24,1,82.95363,17.16282,-17.16282,0.0,0.12452,0.0009,-0.0009,0.0,2457636.08946,0.00025,-0.00025,0.0,0.172,0.104,-0.066,0.0,HATSouth,12.064,0.023,0.0,11.645999999999999,0.02,0.0,-29.02916666666667
3953,HATS-44,b,HATS-44 b,Transit,0,1,2.7439004,3.2e-06,-3.2e-06,0.0,0.036489999999999995,0.0003,-0.0003,0.0,0.279,,,1.0,84.65,0.38,-0.38,0.0,0.56,0.11,-0.11,0.0,Mass,1.067,0.125,-0.071,0.0,0.56,0.19,-0.19,0.0,0,0,0,05h37m18.41s,84.326706,-27d58m21.4s,-27.972609999999996,463.0,23.0,-23.0,0.0,451.85,3.28,-3.28,0.0,14.427999999999999,0.01,0.0,14.16,,0.0,5080.0,100.0,-100.0,0.0,0.86,0.02,-0.02,0.0,0.85,0.04,-0.04,0.0,2018-05-24,1,177.9848,34.9613,-34.9613,0.0,0.0688,0.0017,-0.0017,0.0,2456931.1138400002,0.00061,-0.00061,0.0,0.862,0.029,-0.021,0.0,HATSouth,12.699000000000002,0.019,0.0,12.234000000000002,0.02,0.0,-26.02738888888889
3954,HATS-45,b,HATS-45 b,Transit,0,1,4.1876244,5.6e-06,-5.6e-06,0.0,0.05511,0.0006900000000000001,-0.0006900000000000001,0.0,0.24,,,1.0,85.61,0.42,-0.42,0.0,0.7,0.15,-0.15,0.0,Mass,1.286,0.09300000000000001,-0.09300000000000001,0.0,0.41,0.16,-0.11,0.0,0,0,0,06h47m58.63s,101.994293,-21d54m38.5s,-21.910694,818.0,41.0,-41.0,0.0,789.58,11.57,-11.57,0.0,13.307,0.05,0.0,13.239,,0.0,6450.0,110.0,-110.0,0.0,1.27,0.05,-0.05,0.0,1.31,0.06,-0.06,0.0,2018-05-24,1,222.481,47.6745,-47.6745,0.0,0.1269,0.0021,-0.0021,0.0,2456731.19533,0.00073,-0.00073,0.0,0.689,0.034,-0.045,0.0,HATSouth,12.364,0.021,0.0,12.155,0.022000000000000002,0.0,-20.08930555555556
3955,HATS-46,b,HATS-46 b,Transit,0,1,4.7423729,4.9e-06,-4.9e-06,0.0,0.05367,0.00053,-0.00053,0.0,0.559,,,1.0,87.32,0.22,-0.31,0.0,0.173,0.062,-0.062,0.0,Mass,0.903,0.057999999999999996,-0.045,0.0,0.28,0.12,-0.12,0.0,0,0,0,00h26m48.58s,6.702417,-56d18m58.0s,-56.316113,448.0,22.0,-22.0,0.0,459.82,3.97,-3.97,0.0,13.634,0.05,0.0,13.527000000000001,,0.0,5495.0,69.0,-69.0,0.0,0.92,0.03,-0.03,0.0,0.85,0.04,-0.03,0.0,2018-05-24,1,54.984590000000004,19.705460000000002,-19.705460000000002,0.0,0.1014,0.0019,-0.0019,0.0,2457376.68539,0.0006,-0.0006,0.0,0.634,0.042,-0.034,0.0,HATSouth,12.366,0.021,0.0,11.993,0.02,0.0,-55.683888888888895
3956,HATS-7,b,HATS-7 b,Transit,0,1,3.185315,5.4e-06,-5.4e-06,0.0,0.040119999999999996,0.00043,-0.00043,0.0,0.17,,,1.0,87.92,0.75,-0.75,0.0,0.12,0.012,-0.012,0.0,Mass,0.563,0.046,-0.034,0.0,0.83,0.18,-0.18,0.0,0,0,0,13h55m25.68s,208.85699499999998,-21d12m27.7s,-21.207695,257.0,15.0,-12.0,0.0,242.38,1.65,-1.65,0.0,13.34,0.01,0.0,13.05,,0.0,4985.0,50.0,-50.0,0.0,0.85,0.03,-0.03,0.0,0.81,0.05,-0.04,0.0,2018-05-24,1,38.1396,3.81396,-3.81396,0.0,0.0958,0.0012,-0.0012,0.0,2456528.29697,0.00058,-0.00058,0.0,0.39,0.11,-0.13,0.0,HATSouth,11.527999999999999,0.021,0.0,11.085,0.022000000000000002,0.0,-20.792305555555558
3959,NGTS-3 A,b,NGTS-3 A b,Transit,0,1,1.6753728,3e-06,-3e-06,0.0,0.023,0.007,-0.005,0.0,,,,0.0,89.56,0.31,-0.48,0.0,2.38,0.26,-0.26,0.0,Mass,1.48,0.37,-0.37,0.0,0.31,0.41,-0.15,0.0,0,0,0,06h17m46.75s,94.44479399999999,-35d42m23.0s,-35.706394,1010.0,150.0,-130.0,0.0,760.26,11.13,-11.13,0.0,14.642000000000001,0.047,0.0,14.488,,0.0,5600.0,150.0,-150.0,0.0,1.02,0.09,-0.09,0.0,0.93,0.23,-0.23,0.0,2018-05-31,1,756.4354,82.6358,-82.6358,0.0,0.09583330000000001,0.0004167,-0.0004167,0.0,2457620.1679,0.00095,-0.00095,0.0,0.05,0.055,-0.035,0.0,Paranal Observatory,13.280999999999999,0.026000000000000002,0.0,12.965,0.027999999999999997,0.0,-34.29361111111111
3963,K2-241,b,K2-241 b,Transit,0,1,26.8199,0.00245,-0.00247,0.0,0.1567,0.0007,-0.0008,0.0,,,,0.0,,,,0.0,,,,0.0,,0.22699999999999998,0.016,-0.009000000000000001,0.0,,,,0.0,0,0,1,12h04m57.45s,181.239365,-06d48m17.7s,-6.804924000000001,149.6,1.1,-1.0,0.0,150.1,1.09,-1.09,0.0,11.97,0.226,0.0,11.755999999999998,,0.0,5262.0,43.0,-39.0,0.0,0.71,0.01,-0.01,0.0,0.75,0.01,-0.01,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457584.2063,0.0035,-0.0034,0.0,0.41,0.3,-0.28,0.0,K2,10.442,0.024,0.0,9.988,0.021,0.0,-5.195083333333334
3964,K2-242,b,K2-242 b,Transit,0,1,6.51389,0.00082,-0.00083,0.0,0.0494,0.0004,-0.0004,0.0,,,,0.0,,,,0.0,,,,0.0,,0.22699999999999998,0.019,-0.017,0.0,,,,0.0,0,0,1,11h59m20.62s,179.83590700000002,-06d31m04.3s,-6.517851,109.6,0.6,-0.6,0.0,109.58,0.62,-0.62,0.0,16.588,0.08,0.0,15.382,,0.0,3459.0,65.0,-38.0,0.0,0.38,0.01,-0.01,0.0,0.37,0.01,-0.01,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457586.24,0.0054,-0.0054,0.0,0.42,0.32,-0.29,0.0,K2,12.620999999999999,0.022000000000000002,0.0,12.015,0.023,0.0,-5.482138888888889
3965,K2-158,c,K2-158 c,Transit,0,2,5.90279,0.00191,-0.00233,0.0,0.0622,0.0006,-0.0006,0.0,,,,0.0,,,,0.0,,,,0.0,,0.114,0.012,-0.009000000000000001,0.0,,,,0.0,0,0,1,11h59m45.60s,179.939987,-05d43m18.2s,-5.721709,198.2,2.1,-2.1,0.0,198.4,2.05,-2.05,0.0,11.774000000000001,0.174,0.0,11.613,,0.0,5503.0,51.0,-48.0,0.0,0.92,0.03,-0.02,0.0,0.95,0.02,-0.02,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457583.8828,0.0131,-0.012,0.0,0.41,0.34,-0.28,0.0,K2,10.432,0.024,0.0,10.051,0.021,0.0,-4.278277777777777
3966,K2-243,b,K2-243 b,Transit,0,2,11.54182,0.00272,-0.00221,0.0,0.1087,0.0014,-0.0014,0.0,,,,0.0,,,,0.0,,,,0.0,,0.19399999999999998,0.012,-0.011000000000000001,0.0,,,,0.0,0,0,1,12h04m29.14s,181.121399,-04d53m57.1s,-4.899185,269.2,3.6,-3.4,0.0,268.88,3.5,-3.5,0.0,10.97,0.096,0.0,10.742,,0.0,6570.0,269.0,-171.0,0.0,1.29,0.04,-0.06,0.0,1.39,0.03,-0.03,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457593.2062,0.0079,-0.0102,0.0,0.39,0.31,-0.27,0.0,K2,9.852,0.022000000000000002,0.0,9.637,0.023,0.0,-3.1008055555555556
